year,sex,age,correction,type
2001,1,11,-0.29730131421448497,inc
2002,1,11,-0.2954983721130329,inc
2003,1,11,-0.29382105834467387,inc
2004,1,11,-0.2922989726532096,inc
2005,1,11,-0.2909596855508066,inc
2006,1,11,-0.2898279540764838,inc
2007,1,11,-0.28892510421622436,inc
2008,1,11,-0.2882683408786157,inc
2009,1,11,-0.2878704408403227,inc
2010,1,11,-0.2877392884449815,inc
2011,1,11,-0.2878777660420056,inc
2012,1,11,-0.2882836302447161,inc
2013,1,11,-0.28894959257630165,inc
2014,1,11,-0.289863493928766,inc
2015,1,11,-0.2910086229101633,inc
2016,1,11,-0.29236416013683725,inc
2017,1,11,-0.2939057236451865,inc
2018,1,11,-0.2956060567724557,inc
2019,1,11,-0.29743575583952264,inc
2020,1,11,-0.29936410525688606,inc
2021,1,11,-0.3013599246687041,inc
2022,1,11,-0.30339241820009805,inc
2023,1,11,-0.3054319855357046,inc
2024,1,11,-0.3074509506333386,inc
2025,1,11,-0.3094242118016632,inc
2026,1,11,-0.3113139952923654,inc
2000,0,12,0,inc
2001,0,12,-0.30680527107435135,inc
2002,0,12,-0.30564996358208385,inc
2003,0,12,-0.3045636573529314,inc
2004,0,12,-0.30356305206347517,inc
2005,0,12,-0.3026640109720477,inc
2006,0,12,-0.30188118795014884,inc
2007,0,12,-0.3012276395915659,inc
2008,0,12,-0.3007145136226929,inc
2009,0,12,-0.30035074615202845,inc
2010,0,12,-0.3001428517059276,inc
2011,0,12,-0.3000947590106206,inc
2012,0,12,-0.3002076913092522,inc
2013,0,12,-0.3004801617329518,inc
2014,0,12,-0.30090798838112687,inc
2015,0,12,-0.30148440056069326,inc
2016,0,12,-0.3022002885222125,inc
2017,0,12,-0.303044260600105,inc
2018,0,12,-0.30400310707386413,inc
2019,0,12,-0.3050620591505772,inc
2020,0,12,-0.30620514911457847,inc
2021,0,12,-0.30741563035774055,inc
2022,0,12,-0.3086763781028786,inc
2023,0,12,-0.30997030836446243,inc
2024,0,12,-0.31128071123094253,inc
2025,0,12,-0.3125916795640061,inc
2026,0,12,-0.313870416652648,inc
2000,1,12,0,inc
2001,1,12,-0.2989812454661857,inc
2002,1,12,-0.29700020736207194,inc
2003,1,12,-0.29511716273123695,inc
2004,1,12,-0.2933651271836722,inc
2005,1,12,-0.2917758609952277,inc
2006,1,12,-0.29037891406770633,inc
2007,1,12,-0.2892008038692431,inc
2008,1,12,-0.2882642681183157,inc
2009,1,12,-0.28758763297140155,inc
2010,1,12,-0.28718433668087195,inc
2011,1,12,-0.28706255178986273,inc
2012,1,12,-0.2872249911641764,inc
2013,1,12,-0.28766881046792364,inc
2014,1,12,-0.2883857458959334,inc
2015,1,12,-0.28936222762651653,inc
2016,1,12,-0.29057982588347064,inc
2017,1,12,-0.2920157125895724,inc
2018,1,12,-0.2936432950297093,inc
2019,1,12,-0.29543295249093593,inc
2020,1,12,-0.29735290380132223,inc
2021,1,12,-0.29937007994793335,inc
2022,1,12,-0.30145110194318303,inc
2023,1,12,-0.3035631911425568,inc
2024,1,12,-0.3056750715502337,inc
2025,1,12,-0.30775774064462624,inc
2026,1,12,-0.30977169089012957,inc
2000,0,13,0,inc
2001,0,13,-0.30707242217667735,inc
2002,0,13,-0.30583598872595563,inc
2003,0,13,-0.30465946565843915,inc
2004,0,13,-0.3035605224499549,inc
2005,0,13,-0.3025562409936569,inc
2006,0,13,-0.30166269326413747,inc
2007,0,13,-0.3008945446714588,inc
2008,0,13,-0.3002646764969604,inc
2009,0,13,-0.299783900280617,inc
2010,0,13,-0.29946059076272086,inc
2011,0,13,-0.29930060622980637,inc
2012,0,13,-0.2993070080559734,inc
2013,0,13,-0.299480076869592,inc
2014,0,13,-0.29981728826990717,inc
2015,0,13,-0.300313326228606,inc
2016,0,13,-0.30096027177542606,inc
2017,0,13,-0.301747805428974,inc
2018,0,13,-0.3026634078634046,inc
2019,0,13,-0.3036927295034529,inc
2020,0,13,-0.3048199904438743,inc
2021,0,13,-0.30602824001517104,inc
2022,0,13,-0.3072999113593798,inc
2023,0,13,-0.30861718566964375,inc
2024,0,13,-0.3099624111486191,inc
2025,0,13,-0.3113185026157439,inc
2026,0,13,-0.31265256292152194,inc
2000,1,13,0,inc
2001,1,13,-0.3009207698591879,inc
2002,1,13,-0.2988323438912607,inc
2003,1,13,-0.29681122105746227,inc
2004,1,13,-0.2948921179005467,inc
2005,1,13,-0.2931093320263704,inc
2006,1,13,-0.2914957852015029,inc
2007,1,13,-0.2900820053586432,inc
2008,1,13,-0.28889534370795744,inc
2009,1,13,-0.28795906218535555,inc
2010,1,13,-0.28729179205141947,inc
2011,1,13,-0.28690698680350024,inc
2012,1,13,-0.2868125592381143,inc
2013,1,13,-0.28701067662751734,inc
2014,1,13,-0.2874977122614659,inc
2015,1,13,-0.2882643232675142,inc
2016,1,13,-0.2892957060308563,inc
2017,1,13,-0.29057200213524775,inc
2018,1,13,-0.2920688305567874,inc
2019,1,13,-0.29375797854051916,inc
2020,1,13,-0.29560820588135717,inc
2021,1,13,-0.2975861654152246,inc
2022,1,13,-0.29965733651511367,inc
2023,1,13,-0.301787067594878,inc
2024,1,13,-0.3039415469866626,inc
2025,1,13,-0.3060887162239237,inc
2026,1,13,-0.3081872599224922,inc
2000,0,14,0,inc
2001,0,14,-0.30748385897636177,inc
2002,0,14,-0.30619638068135907,inc
2003,0,14,-0.3049592386840595,inc
2004,0,14,-0.30379049879000947,inc
2005,0,14,-0.30270779348227994,inc
2006,0,14,-0.30172802940096005,inc
2007,0,14,-0.30086691420816897,inc
2008,0,14,-0.3001385823581286,inc
2009,0,14,-0.2995552272743743,inc
2010,0,14,-0.2991268130113223,inc
2011,0,14,-0.2988608184994893,inc
2012,0,14,-0.29876205002655937,inc
2013,0,14,-0.2988325258807053,inc
2014,0,14,-0.29907142406060644,inc
2015,0,14,-0.29947508581855975,inc
2016,0,14,-0.3000371477168904,inc
2017,0,14,-0.30074865209160556,inc
2018,0,14,-0.30159830860332026,inc
2019,0,14,-0.3025727598245863,inc
2020,0,14,-0.30365691827453095,inc
2021,0,14,-0.30483434931491876,inc
2022,0,14,-0.30608765348145495,inc
2023,0,14,-0.30739892386670437,inc
2024,0,14,-0.30875014594146194,inc
2025,0,14,-0.31012362953677397,inc
2026,0,14,-0.3114864880018434,inc
2000,1,14,0,inc
2001,1,14,-0.3029872124292558,inc
2002,1,14,-0.3008555298138852,inc
2003,1,14,-0.2987605478623811,inc
2004,1,14,-0.2967369554160499,inc
2005,1,14,-0.2948199483174811,inc
2006,1,14,-0.2930441952989272,inc
2007,1,14,-0.2914428503346039,inc
2008,1,14,-0.2900465486009667,inc
2009,1,14,-0.2888825324228511,inc
2010,1,14,-0.2879738596296743,inc
2011,1,14,-0.2873387741731987,inc
2012,1,14,-0.28699017751908096,inc
2013,1,14,-0.28693530247743665,inc
2014,1,14,-0.28717551237505423,inc
2015,1,14,-0.2877062677605453,inc
2016,1,14,-0.2885172357447996,inc
2017,1,14,-0.28959258320693504,inc
2018,1,14,-0.29091140025326495,inc
2019,1,14,-0.29244827818533226,inc
2020,1,14,-0.2941740295810436,inc
2021,1,14,-0.29605655280289017,inc
2022,1,14,-0.29806174847966305,inc
2023,1,14,-0.30015452193199277,inc
2024,1,14,-0.3022998277475726,inc
2025,1,14,-0.30446367443003314,inc
2026,1,14,-0.3066034156190951,inc
2000,0,15,0,inc
2001,0,15,-0.3080029228619907,inc
2002,0,15,-0.3066904864639875,inc
2003,0,15,-0.30541905072153613,inc
2004,0,15,-0.3042064611930053,inc
2005,0,15,-0.30307043178681997,inc
2006,0,15,-0.302028129311208,inc
2007,0,15,-0.30109577830074324,inc
2008,0,15,-0.30028825110794594,inc
2009,0,15,-0.2996187043365112,inc
2010,0,15,-0.29909826271928,inc
2011,0,15,-0.29873574275108106,inc
2012,0,15,-0.2985374299761133,inc
2013,0,15,-0.2985069406458761,inc
2014,0,15,-0.2986451061307784,inc
2015,0,15,-0.2989499762995913,inc
2016,0,15,-0.2994168712396574,inc
2017,0,15,-0.3000384580960812,inc
2018,0,15,-0.30080498932394556,inc
2019,0,15,-0.30170448010643763,inc
2020,0,15,-0.30272306625182593,inc
2021,0,15,-0.3038452779792994,inc
2022,0,15,-0.30505449437650817,inc
2023,0,15,-0.30633326952504636,inc
2024,0,15,-0.30766380081860606,inc
2025,0,15,-0.309028336903611,inc
2026,0,15,-0.31039426096705236,inc
2000,1,15,0,inc
2001,1,15,-0.30507093441102534,inc
2002,1,15,-0.3029498851562632,inc
2003,1,15,-0.3008373497502332,inc
2004,1,15,-0.2987665912132168,inc
2005,1,15,-0.2967721489643035,inc
2006,1,15,-0.2948889502789796,inc
2007,1,15,-0.2931512286869224,inc
2008,1,15,-0.2915915610685053,inc
2009,1,15,-0.2902398934524745,inc
2010,1,15,-0.2891226662415267,inc
2011,1,15,-0.28826206337049914,inc
2012,1,15,-0.28767538571461093,inc
2013,1,15,-0.2873745730726054,inc
2014,1,15,-0.2873658908404374,inc
2015,1,15,-0.2876497586702176,inc
2016,1,15,-0.2882207150993543,inc
2017,1,15,-0.2890676053324534,inc
2018,1,15,-0.29017384603266483,inc
2019,1,15,-0.2915179224950046,inc
2020,1,15,-0.2930739245400164,inc
2021,1,15,-0.2948123524125624,inc
2022,1,15,-0.29670093664083214,inc
2023,1,15,-0.2987056225722438,inc
2024,1,15,-0.300791512464237,inc
2025,1,15,-0.3029239300475151,inc
2026,1,15,-0.305059763550195,inc
2000,0,16,0,inc
2001,0,16,-0.3085946268792825,inc
2002,0,16,-0.3072788290616346,inc
2003,0,16,-0.30599531162306276,inc
2004,0,16,-0.30476133664844635,inc
2005,0,16,-0.3035942230710512,inc
2006,0,16,-0.3025109693826797,inc
2007,0,16,-0.3015278568049569,inc
2008,0,16,-0.30066003085106496,inc
2009,0,16,-0.29992118602914547,inc
2010,0,16,-0.2993232132408142,inc
2011,0,16,-0.29887592627471665,inc
2012,0,16,-0.2985867919566368,inc
2013,0,16,-0.2984607960802467,inc
2014,0,16,-0.29850028253198535,inc
2015,0,16,-0.2987049361384648,inc
2016,0,16,-0.2990717616671266,inc
2017,0,16,-0.2995951661837528,inc
2018,0,16,-0.30026709259032763,inc
2019,0,16,-0.3010771953609752,inc
2020,0,16,-0.3020131632339876,inc
2021,0,16,-0.30306088847539064,inc
2022,0,16,-0.3042049190629904,inc
2023,0,16,-0.3054287829076599,inc
2024,0,16,-0.3067153843691345,inc
2025,0,16,-0.3080473881294388,inc
2026,0,16,-0.30939274690948654,inc
2000,1,16,0,inc
2001,1,16,-0.30708911229575725,inc
2002,1,16,-0.3050207710679724,inc
2003,1,16,-0.3029367059978255,inc
2004,1,16,-0.3008676603715632,inc
2005,1,16,-0.29884637944961623,inc
2006,1,16,-0.29690664774414793,inc
2007,1,16,-0.29508245544144746,inc
2008,1,16,-0.29340692156178444,inc
2009,1,16,-0.29191138494106206,inc
2010,1,16,-0.2906244604256606,inc
2011,1,16,-0.2895712383198829,inc
2012,1,16,-0.2887725220499954,inc
2013,1,16,-0.28824429684502806,inc
2014,1,16,-0.2879972659041928,inc
2015,1,16,-0.28803656668068367,inc
2016,1,16,-0.2883616333755829,inc
2017,1,16,-0.28896621153885643,inc
2018,1,16,-0.2898385269666889,inc
2019,1,16,-0.29096160035220325,inc
2020,1,16,-0.29231372089705177,inc
2021,1,16,-0.29386904711547274,inc
2022,1,16,-0.29559835204125473,inc
2023,1,16,-0.29746986776700135,inc
2024,1,16,-0.2994502004715751,inc
2025,1,16,-0.30150538333204274,inc
2026,1,16,-0.3035927362582585,inc
2000,0,17,0,inc
2001,0,17,-0.309227808495057,inc
2002,0,17,-0.30792564062631755,inc
2003,0,17,-0.3066479279309902,inc
2004,0,17,-0.3054110673024841,inc
2005,0,17,-0.30423167718846195,inc
2006,0,17,-0.3031262110715115,inc
2007,0,17,-0.3021106342288924,inc
2008,0,17,-0.30120000961641463,inc
2009,0,17,-0.3004081843390896,inc
2010,0,17,-0.2997474468512707,inc
2011,0,17,-0.29922825498281325,inc
2012,0,17,-0.2988589692438608,inc
2013,0,17,-0.29864566898174627,inc
2014,0,17,-0.2985920093688723,inc
2015,0,17,-0.29869913985380453,inc
2016,0,17,-0.298965672623288,inc
2017,0,17,-0.2993877122998605,inc
2018,0,17,-0.2999589419847331,inc
2019,0,17,-0.30067078901482297,inc
2020,0,17,-0.30151262746881224,inc
2021,0,17,-0.3024719874604454,inc
2022,0,17,-0.3035349116740875,inc
2023,0,17,-0.30468621482415603,inc
2024,0,17,-0.30590990155774683,inc
2025,0,17,-0.30718948411508284,inc
2026,0,17,-0.3084937416349115,inc
2000,1,17,0,inc
2001,1,17,-0.3089848081688592,inc
2002,1,17,-0.3069995089760611,inc
2003,1,17,-0.304978930211995,inc
2004,1,17,-0.3029506516538886,inc
2005,1,17,-0.30094471855976235,inc
2006,1,17,-0.2989928201899091,inc
2007,1,17,-0.2971275080205868,inc
2008,1,17,-0.29538126223409855,inc
2009,1,17,-0.29378556731897637,inc
2010,1,17,-0.2923700061983318,inc
2011,1,17,-0.2911614071836928,inc
2012,1,17,-0.2901830626129134,inc
2013,1,17,-0.2894541396857843,inc
2014,1,17,-0.2889890222145968,inc
2015,1,17,-0.28879705629210844,inc
2016,1,17,-0.2888822080496666,inc
2017,1,17,-0.2892430127888604,inc
2018,1,17,-0.28987257068224065,inc
2019,1,17,-0.2907587585273234,inc
2020,1,17,-0.2918845616396533,inc
2021,1,17,-0.29322850584615867,inc
2022,1,17,-0.29476529435862264,inc
2023,1,17,-0.2964664893805949,inc
2024,1,17,-0.29830141935643767,inc
2025,1,17,-0.3002378929947208,inc
2026,1,17,-0.3022348478621268,inc
2000,0,18,0,inc
2001,0,18,-0.3098760778489058,inc
2002,0,18,-0.3086002072336854,inc
2003,0,18,-0.3073419903026582,inc
2004,0,18,-0.30611678032997236,inc
2005,0,18,-0.30494025212551695,inc
2006,0,18,-0.30382813301989964,inc
2007,0,18,-0.3027957363046405,inc
2008,0,18,-0.3018577723496862,inc
2009,0,18,-0.30102792082884366,inc
2010,0,18,-0.3003185492724715,inc
2011,0,18,-0.2997404921630078,inc
2012,0,18,-0.29930265679500884,inc
2013,0,18,-0.2990119693181585,inc
2014,0,18,-0.29887314692296657,inc
2015,0,18,-0.2988885948483995,inc
2016,0,18,-0.29905836296716215,inc
2017,0,18,-0.29938013445190964,inc
2018,0,18,-0.2998493015699596,inc
2019,0,18,-0.3004590275065265,inc
2020,0,18,-0.30120044479889985,inc
2021,0,18,-0.30206283234571185,inc
2022,0,18,-0.3030338876417493,inc
2023,0,18,-0.30409996002792583,inc
2024,0,18,-0.3052464065582651,inc
2025,0,18,-0.3064578826600021,inc
2026,0,18,-0.30770428322424026,inc
2000,1,18,0,inc
2001,1,18,-0.3107232979009072,inc
2002,1,18,-0.30884085420748997,inc
2003,1,18,-0.3069083360852587,inc
2004,1,18,-0.30494988932440253,inc
2005,1,18,-0.30299235464373936,inc
2006,1,18,-0.30106464900965846,inc
2007,1,18,-0.29919705126860535,inc
2008,1,18,-0.297420430200863,inc
2009,1,18,-0.29576534118437553,inc
2010,1,18,-0.29426124475183574,inc
2011,1,18,-0.29293560511326727,inc
2012,1,18,-0.29181315630377397,inc
2013,1,18,-0.29091516904288567,inc
2014,1,18,-0.29025892377469403,inc
2015,1,18,-0.2898571814510975,inc
2016,1,18,-0.28971786454113974,inc
2017,1,18,-0.2898438541733583,inc
2018,1,18,-0.290232895848716,inc
2019,1,18,-0.290877677152641,inc
2020,1,18,-0.29176600430614935,inc
2021,1,18,-0.29288116536882036,inc
2022,1,18,-0.2942023136034817,inc
2023,1,18,-0.29570511542790234,inc
2024,1,18,-0.29736238386944974,inc
2025,1,18,-0.2991448986527156,inc
2026,1,18,-0.3010140656159409,inc
2000,0,19,0,inc
2001,0,19,-0.3105181001203045,inc
2002,0,19,-0.30927734974212207,inc
2003,0,19,-0.30804847625096976,inc
2004,0,19,-0.3068457452063984,inc
2005,0,19,-0.30568375867257414,inc
2006,0,19,-0.3045772785782375,inc
2007,0,19,-0.30354088558324077,inc
2008,0,19,-0.30258866767658443,inc
2009,0,19,-0.3017339228439976,inc
2010,0,19,-0.3009888674325569,inc
2011,0,19,-0.3003643647287941,inc
2012,0,19,-0.2998696972453568,inc
2013,0,19,-0.2995123496337055,inc
2014,0,19,-0.2992978368813584,inc
2015,0,19,-0.2992295972205004,inc
2016,0,19,-0.2993089286374914,inc
2017,0,19,-0.29953491452320335,inc
2018,0,19,-0.2999044904643776,inc
2019,0,19,-0.3004124901468029,inc
2020,0,19,-0.3010517622285117,inc
2021,0,19,-0.3018133379792657,inc
2022,0,19,-0.30268660001944725,inc
2023,0,19,-0.3036595696166838,inc
2024,0,19,-0.304719107892164,inc
2025,0,19,-0.30585125447676814,inc
2026,0,19,-0.30702705084741616,inc
2000,1,19,0,inc
2001,1,19,-0.3122874478241621,inc
2002,1,19,-0.3105188666749634,inc
2003,1,19,-0.3086898670862628,inc
2004,1,19,-0.30682114585065445,inc
2005,1,19,-0.3049361788343102,inc
2006,1,19,-0.3030607313031924,inc
2007,1,19,-0.3012222781645298,inc
2008,1,19,-0.299449363234777,inc
2009,1,19,-0.29777083415819494,inc
2010,1,19,-0.29621506809097287,inc
2011,1,19,-0.29480921295138557,inc
2012,1,19,-0.2935784121485661,inc
2013,1,19,-0.29254512489663076,inc
2014,1,19,-0.2917285159190138,inc
2015,1,19,-0.2911439130126014,inc
2016,1,19,-0.29080243517671306,inc
2017,1,19,-0.29071067706351883,inc
2018,1,19,-0.2908705539321938,inc
2019,1,19,-0.2912792073812116,inc
2020,1,19,-0.2919291377015252,inc
2021,1,19,-0.2928083660354752,inc
2022,1,19,-0.29390075819798017,inc
2023,1,19,-0.29518644895079266,inc
2024,1,19,-0.29664241305133215,inc
2025,1,19,-0.29824302454711604,inc
2026,1,19,-0.29995304999894223,inc
2000,0,20,0,inc
2001,0,20,-0.3111373815729846,inc
2002,0,20,-0.3099373102767344,inc
2003,0,20,-0.308744355073098,inc
2004,0,20,-0.30757160380266363,inc
2005,0,20,-0.3064325894877499,inc
2006,0,20,-0.305341061576359,inc
2007,0,20,-0.30431070948052363,inc
2008,0,20,-0.3033548900244439,inc
2009,0,20,-0.3024863370773976,inc
2010,0,20,-0.3017169270192609,inc
2011,0,20,-0.30105739122640474,inc
2012,0,20,-0.30051710140099636,inc
2013,0,20,-0.3001038906301351,inc
2014,0,20,-0.2998238447901458,inc
2015,0,20,-0.2996812201175233,inc
2016,0,20,-0.29967830252525274,inc
2017,0,20,-0.2998153944737267,inc
2018,0,20,-0.30009081167650453,inc
2019,0,20,-0.3005008796872975,inc
2020,0,20,-0.30104005001290096,inc
2021,0,20,-0.30170102089076034,inc
2022,0,20,-0.30247483878570836,inc
2023,0,20,-0.30335120359661644,inc
2024,0,20,-0.3043185288622106,inc
2025,0,20,-0.30536431683417964,inc
2026,0,20,-0.3064609121249355,inc
2000,1,20,0,inc
2001,1,20,-0.31367296701130837,inc
2002,1,20,-0.31202239253735475,inc
2003,1,20,-0.31030493289118444,inc
2004,1,20,-0.3085380393777157,inc
2005,1,20,-0.3067418391442911,inc
2006,1,20,-0.3049388620893412,inc
2007,1,20,-0.3031535417358847,inc
2008,1,20,-0.30141166847688106,inc
2009,1,20,-0.2997397965249303,inc
2010,1,20,-0.2981645662210591,inc
2011,1,20,-0.296712005513392,inc
2012,1,20,-0.2954067852908321,inc
2013,1,20,-0.29427164337742084,inc
2014,1,20,-0.2933267172168083,inc
2015,1,20,-0.2925890567707552,inc
2016,1,20,-0.2920721074919216,inc
2017,1,20,-0.2917854250800059,inc
2018,1,20,-0.2917344004961559,inc
2019,1,20,-0.29192012881936147,inc
2020,1,20,-0.2923393794539204,inc
2021,1,20,-0.29298467934356187,inc
2022,1,20,-0.2938444988502243,inc
2023,1,20,-0.2949035741201198,inc
2024,1,20,-0.2961432549701256,inc
2025,1,20,-0.29754205128553574,inc
2026,1,20,-0.29906854257842913,inc
2000,0,21,0,inc
2001,0,21,-0.3117217886949739,inc
2002,0,21,-0.31056527986610766,inc
2003,0,21,-0.3094120177438949,inc
2004,0,21,-0.30827398388021454,inc
2005,0,21,-0.30716361728169644,inc
2006,0,21,-0.3060936414426729,inc
2007,0,21,-0.3050768226993167,inc
2008,0,21,-0.3041257098451434,inc
2009,0,21,-0.3032523704936613,inc
2010,0,21,-0.30246820343814845,inc
2011,0,21,-0.3017836507004161,inc
2012,0,21,-0.3012080312532546,inc
2013,0,21,-0.300749301274807,inc
2014,0,21,-0.3004139279515485,inc
2015,0,21,-0.3002067494746355,inc
2016,0,21,-0.30013085460521693,inc
2017,0,21,-0.300187536580236,inc
2018,0,21,-0.30037627204629075,inc
2019,0,21,-0.3006947205224282,inc
2020,0,21,-0.30113876009048557,inc
2021,0,21,-0.30170260236504637,inc
2022,0,21,-0.3023789024724607,inc
2023,0,21,-0.3031588881083295,inc
2024,0,21,-0.30403257033335346,inc
2025,0,21,-0.3049889329941399,inc
2026,0,21,-0.3060015460560185,inc
2000,1,21,0,inc
2001,1,21,-0.31488432673250993,inc
2002,1,21,-0.3133508743740332,inc
2003,1,21,-0.31174725301467315,inc
2004,1,21,-0.310087982274259,inc
2005,1,21,-0.3083900861378408,inc
2006,1,21,-0.30667293100383697,inc
2007,1,21,-0.3049578562895202,inc
2008,1,21,-0.3032677532043168,inc
2009,1,21,-0.3016265613279815,inc
2010,1,21,-0.30005870055857076,inc
2011,1,21,-0.2985884743179319,inc
2012,1,21,-0.29723944385394374,inc
2013,1,21,-0.2960338523082451,inc
2014,1,21,-0.29499201295487,inc
2015,1,21,-0.29413179457953426,inc
2016,1,21,-0.29346818116448176,inc
2017,1,21,-0.29301287189355374,inc
2018,1,21,-0.29277399344169835,inc
2019,1,21,-0.29275591762770353,inc
2020,1,21,-0.292959096525823,inc
2021,1,21,-0.2933801110484977,inc
2022,1,21,-0.29401171990252667,inc
2023,1,21,-0.2948430759898037,inc
2024,1,21,-0.29585994624741824,inc
2025,1,21,-0.2970450981290428,inc
2026,1,21,-0.2983712405065875,inc
2000,0,22,0,inc
2001,0,22,-0.31226290861573536,inc
2002,0,22,-0.31115074570327056,inc
2003,0,22,-0.31003876066299385,inc
2004,0,22,-0.3089378757181531,inc
2005,0,22,-0.30785951056692407,inc
2006,0,22,-0.30681539355062337,inc
2007,0,22,-0.3058173499655112,inc
2008,0,22,-0.30487710380750616,inc
2009,0,22,-0.30400602528034154,inc
2010,0,22,-0.30321494170444396,inc
2011,0,22,-0.3025139284740184,inc
2012,0,22,-0.3019120777185197,inc
2013,0,22,-0.3014173547266012,inc
2014,0,22,-0.301036418083131,inc
2015,0,22,-0.3007745087072595,inc
2016,0,22,-0.30063530937805927,inc
2017,0,22,-0.30062090780062944,inc
2018,0,22,-0.30073173664902636,inc
2019,0,22,-0.30096656595363613,inc
2020,0,22,-0.3013225456277055,inc
2021,0,22,-0.3017952245809249,inc
2022,0,22,-0.30237867582733013,inc
2023,0,22,-0.303065593804995,inc
2024,0,22,-0.30384746799768797,inc
2025,0,22,-0.3047146934361975,inc
2026,0,22,-0.3056420667365116,inc
2000,1,22,0,inc
2001,1,22,-0.31593148604759436,inc
2002,1,22,-0.3145107724985414,inc
2003,1,22,-0.3130191467181878,inc
2004,1,22,-0.31146852608180864,inc
2005,1,22,-0.3098731484804609,inc
2006,1,22,-0.3082494482870317,inc
2007,1,22,-0.30661580717884024,inc
2008,1,22,-0.30499221565416257,inc
2009,1,22,-0.3033998609183422,inc
2010,1,22,-0.30186070398209786,inc
2011,1,22,-0.30039698368388873,inc
2012,1,22,-0.29903062297724253,inc
2013,1,22,-0.29778276735559533,inc
2014,1,22,-0.2966732192956835,inc
2015,1,22,-0.2957199916931742,inc
2016,1,22,-0.29493877992961803,inc
2017,1,22,-0.29434267788410146,inc
2018,1,22,-0.2939417850431256,inc
2019,1,22,-0.2937429666567803,inc
2020,1,22,-0.29374972739691996,inc
2021,1,22,-0.2939620961190871,inc
2022,1,22,-0.29437662453296426,inc
2023,1,22,-0.29498651110781476,inc
2024,1,22,-0.2957816847029723,inc
2025,1,22,-0.2967491268086854,inc
2026,1,22,-0.2978656554081603,inc
2000,0,23,0,inc
2001,0,23,-0.3127554051005232,inc
2002,0,23,-0.3116867719862004,inc
2003,0,23,-0.3106159182617213,inc
2004,0,23,-0.30955281991325573,inc
2005,0,23,-0.3085079385715847,inc
2006,0,23,-0.3074920662834316,inc
2007,0,23,-0.3065161413929114,inc
