age,prob_death,se,sex,year,province
46,0.00215,4.9e-4,M,2011,BC
47,0.00234,5e-4,M,2011,BC
48,0.00253,5.1e-4,M,2011,BC
49,0.00275,5.4e-4,M,2011,BC
50,0.00298,5.6e-4,M,2011,BC
51,0.00323,5.9e-4,M,2011,BC
52,0.0035,6.2e-4,M,2011,BC
53,0.0038,6.4e-4,M,2011,BC
54,0.00413,6.8e-4,M,2011,BC
55,0.00449,7.1e-4,M,2011,BC
56,0.00489,7.5e-4,M,2011,BC
57,0.00533,8e-4,M,2011,BC
58,0.00581,8.5e-4,M,2011,BC
59,0.00634,9e-4,M,2011,BC
60,0.00692,9.4e-4,M,2011,BC
61,0.00756,9.9e-4,M,2011,BC
62,0.00827,0.00105,M,2011,BC
63,0.00906,0.0011,M,2011,BC
64,0.00992,0.00116,M,2011,BC
65,0.01088,0.00133,M,2011,BC
66,0.01194,0.00144,M,2011,BC
67,0.01312,0.00152,M,2011,BC
68,0.01442,0.00164,M,2011,BC
69,0.01587,0.0018,M,2011,BC
70,0.01748,0.00194,M,2011,BC
71,0.01926,0.0021,M,2011,BC
72,0.02124,0.00226,M,2011,BC
73,0.02345,0.00245,M,2011,BC
74,0.02591,0.00263,M,2011,BC
75,0.02865,0.00279,M,2011,BC
76,0.03171,0.00303,M,2011,BC
77,0.03512,0.00328,M,2011,BC
78,0.03893,0.0035,M,2011,BC
79,0.04319,0.00375,M,2011,BC
80,0.04796,0.00404,M,2011,BC
81,0.0533,0.00447,M,2011,BC
82,0.05928,0.00495,M,2011,BC
83,0.06598,0.00547,M,2011,BC
84,0.07351,0.0061,M,2011,BC
85,0.08196,0.0069,M,2011,BC
86,0.09146,0.00769,M,2011,BC
87,0.10214,0.00856,M,2011,BC
88,0.11417,0.00987,M,2011,BC
89,0.12772,0.01099,M,2011,BC
90,0.143,0.01261,M,2011,BC
91,0.15976,0.01461,M,2011,BC
92,0.17757,0.0187,M,2011,BC
93,0.19634,0.02287,M,2011,BC
94,0.21599,0.02783,M,2011,BC
95,0.23072,0.03197,M,2011,BC
96,0.25025,0.03794,M,2011,BC
97,0.2704,0.04674,M,2011,BC
98,0.29104,0.05894,M,2011,BC
99,0.31201,0.07918,M,2011,BC
100,0.33316,0.09153,M,2011,BC
101,0.35431,0.12193,M,2011,BC
102,0.37529,0.19848,M,2011,BC
103,0.39593,0.23568,M,2011,BC
104,0.41609,0.32322,M,2011,BC
105,0.43563,0.45356,M,2011,BC
106,0.45442,0.64506,M,2011,BC
107,0.47236,0.85518,M,2011,BC
108,0.48938,0.85151,M,2011,BC
109,0.50541,0.84712,M,2011,BC
110,1,0,M,2011,BC
0,0.00329,7.7e-4,F,2011,BC
1,1.8e-4,1.8e-4,F,2011,BC
2,1.3e-4,1.5e-4,F,2011,BC
3,1e-4,1.4e-4,F,2011,BC
4,9e-5,1.2e-4,F,2011,BC
5,7e-5,1.1e-4,F,2011,BC
6,7e-5,1.1e-4,F,2011,BC
7,6e-5,1.1e-4,F,2011,BC
8,6e-5,1e-4,F,2011,BC
9,6e-5,1.1e-4,F,2011,BC
10,7e-5,1.1e-4,F,2011,BC
11,7e-5,1.1e-4,F,2011,BC
12,8e-5,1.2e-4,F,2011,BC
13,9e-5,1.2e-4,F,2011,BC
14,1.1e-4,1.3e-4,F,2011,BC
15,1.3e-4,1.4e-4,F,2011,BC
16,1.5e-4,1.5e-4,F,2011,BC
17,1.9e-4,1.6e-4,F,2011,BC
18,2.3e-4,1.8e-4,F,2011,BC
19,2.8e-4,2e-4,F,2011,BC
20,3.3e-4,2.1e-4,F,2011,BC
21,3.6e-4,2.1e-4,F,2011,BC
22,3.8e-4,2.2e-4,F,2011,BC
23,3.8e-4,2.2e-4,F,2011,BC
24,3.6e-4,2.1e-4,F,2011,BC
25,3.4e-4,2e-4,F,2011,BC
26,3.2e-4,2e-4,F,2011,BC
27,3.2e-4,2e-4,F,2011,BC
28,3.2e-4,2e-4,F,2011,BC
29,3.4e-4,2e-4,F,2011,BC
30,3.6e-4,2.1e-4,F,2011,BC
31,4e-4,2.2e-4,F,2011,BC
32,4.3e-4,2.4e-4,F,2011,BC
33,4.6e-4,2.5e-4,F,2011,BC
34,4.9e-4,2.6e-4,F,2011,BC
35,5.2e-4,2.6e-4,F,2011,BC
36,5.6e-4,2.7e-4,F,2011,BC
37,6e-4,2.8e-4,F,2011,BC
38,6.5e-4,2.9e-4,F,2011,BC
39,7.1e-4,3e-4,F,2011,BC
40,7.8e-4,3e-4,F,2011,BC
41,8.6e-4,3.2e-4,F,2011,BC
42,9.4e-4,3.3e-4,F,2011,BC
43,0.00104,3.5e-4,F,2011,BC
44,0.00114,3.7e-4,F,2011,BC
45,0.00124,3.8e-4,F,2011,BC
46,0.00135,3.9e-4,F,2011,BC
47,0.00147,3.9e-4,F,2011,BC
48,0.0016,4.1e-4,F,2011,BC
49,0.00174,4.3e-4,F,2011,BC
50,0.00188,4.4e-4,F,2011,BC
51,0.00203,4.6e-4,F,2011,BC
52,0.0022,4.9e-4,F,2011,BC
53,0.00239,5.1e-4,F,2011,BC
54,0.00259,5.4e-4,F,2011,BC
55,0.00282,5.7e-4,F,2011,BC
56,0.00307,5.9e-4,F,2011,BC
57,0.00334,6.3e-4,F,2011,BC
58,0.00365,6.7e-4,F,2011,BC
59,0.00398,7.2e-4,F,2011,BC
60,0.00435,7.5e-4,F,2011,BC
61,0.00477,7.9e-4,F,2011,BC
62,0.00522,8.4e-4,F,2011,BC
63,0.00573,8.8e-4,F,2011,BC
64,0.0063,9.2e-4,F,2011,BC
65,0.00692,0.00106,F,2011,BC
66,0.00762,0.00115,F,2011,BC
67,0.0084,0.00122,F,2011,BC
68,0.00928,0.0013,F,2011,BC
69,0.01025,0.00143,F,2011,BC
70,0.01134,0.00151,F,2011,BC
71,0.01256,0.00166,F,2011,BC
72,0.01393,0.0018,F,2011,BC
73,0.01546,0.00192,F,2011,BC
74,0.01718,0.00207,F,2011,BC
75,0.01912,0.00222,F,2011,BC
76,0.0213,0.00241,F,2011,BC
77,0.02376,0.00261,F,2011,BC
78,0.02654,0.00276,F,2011,BC
79,0.02967,0.00298,F,2011,BC
80,0.03321,0.00317,F,2011,BC
81,0.03722,0.00344,F,2011,BC
82,0.04176,0.00375,F,2011,BC
83,0.04691,0.00409,F,2011,BC
84,0.05276,0.00445,F,2011,BC
85,0.05941,0.00486,F,2011,BC
86,0.06697,0.00532,F,2011,BC
87,0.07558,0.00585,F,2011,BC
88,0.0854,0.00656,F,2011,BC
89,0.09662,0.00725,F,2011,BC
90,0.10943,0.00821,F,2011,BC
91,0.12371,0.00908,F,2011,BC
92,0.13919,0.01128,F,2011,BC
93,0.15583,0.01317,F,2011,BC
94,0.17363,0.01571,F,2011,BC
95,0.19205,0.01807,F,2011,BC
96,0.21168,0.02111,F,2011,BC
97,0.23234,0.02478,F,2011,BC
98,0.25389,0.03163,F,2011,BC
99,0.27617,0.03765,F,2011,BC
100,0.29898,0.04619,F,2011,BC
101,0.32213,0.06149,F,2011,BC
102,0.34538,0.08418,F,2011,BC
103,0.36852,0.118,F,2011,BC
104,0.39132,0.1336,F,2011,BC
105,0.41357,0.18682000000000001,F,2011,BC
106,0.43509,0.2455,F,2011,BC
107,0.45571,0.40627,F,2011,BC
108,0.4753,0.40478,F,2011,BC
109,0.49377,0.46509,F,2011,BC
110,1,0,F,2011,BC
0,0.00415,8.4e-4,M,2012,BC
1,1.9e-4,1.8e-4,M,2012,BC
2,1.4e-4,1.5e-4,M,2012,BC
3,1.1e-4,1.3e-4,M,2012,BC
4,9e-5,1.2e-4,M,2012,BC
5,8e-5,1.1e-4,M,2012,BC
6,8e-5,1.1e-4,M,2012,BC
7,8e-5,1.1e-4,M,2012,BC
8,8e-5,1.2e-4,M,2012,BC
9,9e-5,1.2e-4,M,2012,BC
10,1.1e-4,1.3e-4,M,2012,BC
11,1.2e-4,1.4e-4,M,2012,BC
12,1.4e-4,1.5e-4,M,2012,BC
13,1.6e-4,1.6e-4,M,2012,BC
14,1.8e-4,1.7e-4,M,2012,BC
15,2.1e-4,1.7e-4,M,2012,BC
16,2.4e-4,1.8e-4,M,2012,BC
17,2.9e-4,1.9e-4,M,2012,BC
18,3.7e-4,2.1e-4,M,2012,BC
19,4.6e-4,2.4e-4,M,2012,BC
20,5.5e-4,2.6e-4,M,2012,BC
21,6.4e-4,2.8e-4,M,2012,BC
22,7e-4,2.9e-4,M,2012,BC
23,7.4e-4,3e-4,M,2012,BC
24,7.4e-4,3e-4,M,2012,BC
25,7.3e-4,3e-4,M,2012,BC
26,7.2e-4,2.9e-4,M,2012,BC
27,7.1e-4,2.9e-4,M,2012,BC
28,7e-4,2.9e-4,M,2012,BC
29,6.9e-4,2.9e-4,M,2012,BC
30,6.8e-4,2.9e-4,M,2012,BC
31,6.8e-4,2.9e-4,M,2012,BC
32,6.9e-4,2.9e-4,M,2012,BC
33,7.2e-4,3.1e-4,M,2012,BC
34,7.7e-4,3.2e-4,M,2012,BC
35,8.4e-4,3.3e-4,M,2012,BC
36,0.00093000000000000005,3.5e-4,M,2012,BC
37,0.00101,3.6e-4,M,2012,BC
38,0.00111,3.8e-4,M,2012,BC
39,0.00121,4e-4,M,2012,BC
40,0.00131,4.1e-4,M,2012,BC
41,0.00142,4.1e-4,M,2012,BC
42,0.00153,4.2e-4,M,2012,BC
43,0.00166,4.4e-4,M,2012,BC
44,0.0018,4.7e-4,M,2012,BC
45,0.00195,4.9e-4,M,2012,BC
46,0.00211,5e-4,M,2012,BC
47,0.00229,5e-4,M,2012,BC
48,0.00248,5.1e-4,M,2012,BC
49,0.00269,5.3e-4,M,2012,BC
50,0.00292,5.6e-4,M,2012,BC
51,0.00316,5.8e-4,M,2012,BC
52,0.00343,6.1e-4,M,2012,BC
53,0.00373,6.4e-4,M,2012,BC
54,0.00406,6.6e-4,M,2012,BC
55,0.00441,7e-4,M,2012,BC
56,0.00481,7.4e-4,M,2012,BC
57,0.00524,7.8e-4,M,2012,BC
58,0.00572,8.3e-4,M,2012,BC
59,0.00624,8.8e-4,M,2012,BC
60,0.00682,0.00093000000000000005,M,2012,BC
61,0.00746,9.8e-4,M,2012,BC
62,0.00816,0.00103,M,2012,BC
63,0.00894,0.0011,M,2012,BC
64,0.00979,0.00114,M,2012,BC
65,0.01074,0.00121,M,2012,BC
66,0.0118,0.00139,M,2012,BC
67,0.01296,0.00151,M,2012,BC
68,0.01425,0.00159,M,2012,BC
69,0.01569,0.00172,M,2012,BC
70,0.01728,0.00188,M,2012,BC
71,0.01904,0.00204,M,2012,BC
72,0.02101,0.00221,M,2012,BC
73,0.02319,0.00239,M,2012,BC
74,0.02563,0.00259,M,2012,BC
75,0.02834,0.00279,M,2012,BC
76,0.03136,0.00296,M,2012,BC
77,0.03474,0.00323,M,2012,BC
78,0.0385,0.00349,M,2012,BC
79,0.04271,0.00374,M,2012,BC
80,0.04742,0.00402,M,2012,BC
81,0.05269,0.00435,M,2012,BC
82,0.0586,0.00482,M,2012,BC
83,0.06522,0.00534,M,2012,BC
84,0.07264,0.00595,M,2012,BC
85,0.08097,0.00666,M,2012,BC
86,0.09033,0.00758,M,2012,BC
87,0.10085,0.00847,M,2012,BC
88,0.11269,0.00953,M,2012,BC
89,0.12602,0.01102,M,2012,BC
90,0.14105,0.0124,M,2012,BC
91,0.15754,0.01422,M,2012,BC
92,0.17514,0.01675,M,2012,BC
93,0.19378,0.02149,M,2012,BC
94,0.21339,0.02641,M,2012,BC
95,0.2355,0.03352,M,2012,BC
96,0.25605,0.03761,M,2012,BC
97,0.27724,0.04663,M,2012,BC
98,0.29892,0.05492,M,2012,BC
99,0.32089,0.07353,M,2012,BC
100,0.34296,0.09017,M,2012,BC
101,0.36496,0.11979,M,2012,BC
102,0.38668,0.18952,M,2012,BC
103,0.40794,0.23209,M,2012,BC
104,0.42859,0.31542,M,2012,BC
105,0.44846,0.56677,M,2012,BC
106,0.46745,0.47278,M,2012,BC
107,0.48546,0.39406,M,2012,BC
108,0.50241,0.84801,M,2012,BC
109,0.51826,1.62502,M,2012,BC
110,1,0,M,2012,BC
0,0.00335,7.7e-4,F,2012,BC
1,3.5e-4,2.5e-4,F,2012,BC
2,2.7e-4,2.2e-4,F,2012,BC
3,2.1e-4,1.9e-4,F,2012,BC
4,1.6e-4,1.7e-4,F,2012,BC
5,1.3e-4,1.5e-4,F,2012,BC
6,1e-4,1.4e-4,F,2012,BC
7,8e-5,1.2e-4,F,2012,BC
8,7e-5,1.1e-4,F,2012,BC
9,6e-5,1e-4,F,2012,BC
10,5e-5,9e-5,F,2012,BC
11,5e-5,9e-5,F,2012,BC
12,6e-5,1e-4,F,2012,BC
13,7e-5,1.1e-4,F,2012,BC
14,1e-4,1.3e-4,F,2012,BC
15,1.6e-4,1.6e-4,F,2012,BC
16,2.5e-4,1.9e-4,F,2012,BC
17,3.2e-4,2.1e-4,F,2012,BC
18,3.3e-4,2.1e-4,F,2012,BC
19,3.1e-4,2e-4,F,2012,BC
20,2.9e-4,2e-4,F,2012,BC
21,2.8e-4,1.9e-4,F,2012,BC
22,2.8e-4,1.9e-4,F,2012,BC
23,2.8e-4,1.9e-4,F,2012,BC
24,2.9e-4,1.9e-4,F,2012,BC
25,3e-4,1.9e-4,F,2012,BC
26,3.2e-4,2e-4,F,2012,BC
27,3.4e-4,2e-4,F,2012,BC
28,3.6e-4,2.1e-4,F,2012,BC
29,3.9e-4,2.2e-4,F,2012,BC
30,4.4e-4,2.3e-4,F,2012,BC
31,4.8e-4,2.4e-4,F,2012,BC
32,5.1e-4,2.5e-4,F,2012,BC
33,5.3e-4,2.6e-4,F,2012,BC
34,5.3e-4,2.6e-4,F,2012,BC
35,5.2e-4,2.6e-4,F,2012,BC
36,5.1e-4,2.6e-4,F,2012,BC
37,5.2e-4,2.6e-4,F,2012,BC
38,5.5e-4,2.7e-4,F,2012,BC
39,6.1e-4,2.8e-4,F,2012,BC
40,6.9e-4,2.9e-4,F,2012,BC
41,7.9e-4,3e-4,F,2012,BC
42,9e-4,3.2e-4,F,2012,BC
43,0.00101,3.4e-4,F,2012,BC
44,0.00114,3.6e-4,F,2012,BC
45,0.00127,3.9e-4,F,2012,BC
46,0.00141,4e-4,F,2012,BC
47,0.00155,4.1e-4,F,2012,BC
48,0.00169,4.2e-4,F,2012,BC
49,0.00183,4.3e-4,F,2012,BC
50,0.00197,4.6e-4,F,2012,BC
51,0.00212,4.7e-4,F,2012,BC
52,0.00228,4.9e-4,F,2012,BC
53,0.00245,5.1e-4,F,2012,BC
54,0.00264,5.3e-4,F,2012,BC
55,0.00285,5.6e-4,F,2012,BC
56,0.00309,5.9e-4,F,2012,BC
57,0.00334,6.1e-4,F,2012,BC
58,0.00363,6.5e-4,F,2012,BC
59,0.00394,7e-4,F,2012,BC
60,0.00429,7.4e-4,F,2012,BC
61,0.00468,7.8e-4,F,2012,BC
62,0.0051,8.1e-4,F,2012,BC
63,0.00558,8.7e-4,F,2012,BC
64,0.00611,9.1e-4,F,2012,BC
65,0.0067,9.5e-4,F,2012,BC
66,0.00735,0.0011,F,2012,BC
67,0.00809,0.00119,F,2012,BC
68,0.0089,0.00125,F,2012,BC
69,0.00982,0.00135,F,2012,BC
70,0.01085,0.00147,F,2012,BC
71,0.012,0.00157,F,2012,BC
72,0.0133,0.00173,F,2012,BC
73,0.01476,0.00187,F,2012,BC
74,0.0164,0.002,F,2012,BC
75,0.01825,0.00215,F,2012,BC
76,0.02034,0.00232,F,2012,BC
77,0.02271,0.00252,F,2012,BC
78,0.02539,0.00273,F,2012,BC
79,0.02843,0.0029,F,2012,BC
80,0.03188,0.00314,F,2012,BC
81,0.0358,0.00335,F,2012,BC
82,0.04026,0.00364,F,2012,BC
83,0.04535,0.004,F,2012,BC
84,0.05117,0.00438,F,2012,BC
85,0.05781,0.00479,F,2012,BC
86,0.06541,0.00526,F,2012,BC
87,0.07412,0.00579,F,2012,BC
88,0.08412,0.00642,F,2012,BC
89,0.09561,0.00726,F,2012,BC
90,0.10884,0.0081,F,2012,BC
91,0.12364,0.00922,F,2012,BC
92,0.13968,0.01026,F,2012,BC
93,0.15693,0.01275,F,2012,BC
94,0.17533,0.01512,F,2012,BC
95,0.19098,0.01817,F,2012,BC
96,0.21028,0.02105,F,2012,BC
97,0.2306,0.0251,F,2012,BC
98,0.25179,0.029,F,2012,BC
99,0.2737,0.03911,F,2012,BC
100,0.29616,0.04287,F,2012,BC
101,0.31897,0.05612,F,2012,BC
102,0.34192,0.07642,F,2012,BC
103,0.36478,0.10604,F,2012,BC
104,0.38735,0.11996,F,2012,BC
105,0.40942,0.16834,F,2012,BC
106,0.43081,0.21796,F,2012,BC
107,0.45135,0.35744,F,2012,BC
108,0.47092,0.39266,F,2012,BC
109,0.48941,0.43358,F,2012,BC
110,1,0,F,2012,BC
0,0.00351,7.7e-4,M,2013,BC
1,3.7e-4,2.5e-4,M,2013,BC
2,2.2e-4,1.9e-4,M,2013,BC
3,1.4e-4,1.5e-4,M,2013,BC
4,1e-4,1.3e-4,M,2013,BC
5,7e-5,1.1e-4,M,2013,BC
6,6e-5,1e-4,M,2013,BC
7,5e-5,9e-5,M,2013,BC
8,5e-5,9e-5,M,2013,BC
9,5e-5,9e-5,M,2013,BC
10,5e-5,9e-5,M,2013,BC
11,6e-5,1e-4,M,2013,BC
12,7e-5,1e-4,M,2013,BC
13,9e-5,1.2e-4,M,2013,BC
14,1.2e-4,1.4e-4,M,2013,BC
15,1.8e-4,1.6e-4,M,2013,BC
16,2.6e-4,1.9e-4,M,2013,BC
17,3.6e-4,2.2e-4,M,2013,BC
18,4.7e-4,2.4e-4,M,2013,BC
19,5.8e-4,2.6e-4,M,2013,BC
20,6.9e-4,2.8e-4,M,2013,BC
21,7.8e-4,3e-4,M,2013,BC
22,8.4e-4,3.1e-4,M,2013,BC
23,8.7e-4,3.2e-4,M,2013,BC
24,8.5e-4,3.2e-4,M,2013,BC
25,8.3e-4,3.2e-4,M,2013,BC
26,8.1e-4,3.1e-4,M,2013,BC
27,8.1e-4,3.1e-4,M,2013,BC
28,8.1e-4,3.1e-4,M,2013,BC
29,8.3e-4,3.1e-4,M,2013,BC
30,8.5e-4,3.2e-4,M,2013,BC
31,8.8e-4,3.2e-4,M,2013,BC
32,9.1e-4,3.3e-4,M,2013,BC
33,0.00093000000000000005,3.4e-4,M,2013,BC
34,9.4e-4,3.5e-4,M,2013,BC
35,9.5e-4,3.5e-4,M,2013,BC
36,9.7e-4,3.6e-4,M,2013,BC
37,0.001,3.6e-4,M,2013,BC
38,0.00105,3.7e-4,M,2013,BC
39,0.00113,3.9e-4,M,2013,BC
40,0.00122,4e-4,M,2013,BC
41,0.00134,4.1e-4,M,2013,BC
42,0.00146,4.1e-4,M,2013,BC
43,0.0016,4.3e-4,M,2013,BC
44,0.00174,4.5e-4,M,2013,BC
45,0.0019,4.8e-4,M,2013,BC
46,0.00207,5e-4,M,2013,BC
47,0.00226,5.1e-4,M,2013,BC
48,0.00245,5.2e-4,M,2013,BC
49,0.00267,5.3e-4,M,2013,BC
50,0.0029,5.4e-4,M,2013,BC
51,0.00315,5.8e-4,M,2013,BC
52,0.00342,6e-4,M,2013,BC
53,0.00373,6.3e-4,M,2013,BC
54,0.00406,6.7e-4,M,2013,BC
55,0.00442,6.9e-4,M,2013,BC
56,0.00482,7.3e-4,M,2013,BC
57,0.00526,7.7e-4,M,2013,BC
58,0.00574,8.1e-4,M,2013,BC
59,0.00627,8.6e-4,M,2013,BC
60,0.00685,9.2e-4,M,2013,BC
61,0.0075,9.7e-4,M,2013,BC
62,0.00821,0.00103,M,2013,BC
63,0.00899,0.00108,M,2013,BC
64,0.00986,0.00115,M,2013,BC
65,0.01082,0.0012,M,2013,BC
66,0.01187,0.00127,M,2013,BC
67,0.01304,0.00147,M,2013,BC
68,0.01434,0.0016,M,2013,BC
69,0.01578,0.00168,M,2013,BC
70,0.01737,0.00181,M,2013,BC
71,0.01914,0.00199,M,2013,BC
72,0.0211,0.00216,M,2013,BC
73,0.02327,0.00235,M,2013,BC
74,0.02569,0.00254,M,2013,BC
75,0.02838,0.00275,M,2013,BC
76,0.03138,0.00297,M,2013,BC
77,0.03471,0.00316,M,2013,BC
78,0.03843,0.00345,M,2013,BC
79,0.04257,0.00373,M,2013,BC
80,0.0472,0.00401,M,2013,BC
81,0.05236,0.00432,M,2013,BC
82,0.05812,0.00468,M,2013,BC
83,0.06457,0.00521,M,2013,BC
84,0.07178,0.0058,M,2013,BC
85,0.07986,0.00647,M,2013,BC
86,0.0889,0.00727,M,2013,BC
87,0.09904,0.00833,M,2013,BC
88,0.11041,0.00936,M,2013,BC
89,0.12317,0.01065,M,2013,BC
90,0.1375,0.01233,M,2013,BC
91,0.15321,0.01408,M,2013,BC
92,0.16996,0.01606,M,2013,BC
93,0.18771,0.01912,M,2013,BC
94,0.20639,0.02442,M,2013,BC
95,0.22647,0.03078,M,2013,BC
96,0.24632,0.03944,M,2013,BC
97,0.26685,0.04416,M,2013,BC
98,0.28792,0.05821,M,2013,BC
99,0.30937,0.06606,M,2013,BC
100,0.33102,0.08593,M,2013,BC
101,0.35269,0.1141,M,2013,BC
102,0.3742,0.17604,M,2013,BC
103,0.39536,0.22264,M,2013,BC
104,0.41602,0.30052,M,2013,BC
105,0.43603,0.49536,M,2013,BC
106,0.45525,0.63523,M,2013,BC
107,0.47357,1.56951,M,2013,BC
108,0.49093,0.85113,M,2013,BC
109,0.50724,1.09892,M,2013,BC
110,1,0,M,2013,BC
0,0.00376,8.2e-4,F,2013,BC
1,2.6e-4,2.2e-4,F,2013,BC
2,1.9e-4,1.8e-4,F,2013,BC
3,1.4e-4,1.6e-4,F,2013,BC
4,1.1e-4,1.4e-4,F,2013,BC
5,9e-5,1.3e-4,F,2013,BC
6,8e-5,1.2e-4,F,2013,BC
7,8e-5,1.2e-4,F,2013,BC
8,8e-5,1.2e-4,F,2013,BC
9,8e-5,1.2e-4,F,2013,BC
10,9e-5,1.2e-4,F,2013,BC
11,1e-4,1.3e-4,F,2013,BC
12,1.1e-4,1.4e-4,F,2013,BC
13,1.2e-4,1.4e-4,F,2013,BC
14,1.4e-4,1.5e-4,F,2013,BC
15,1.6e-4,1.6e-4,F,2013,BC
16,1.8e-4,1.7e-4,F,2013,BC
17,2.1e-4,1.8e-4,F,2013,BC
18,2.6e-4,1.9e-4,F,2013,BC
19,3e-4,2e-4,F,2013,BC
20,3.4e-4,2.1e-4,F,2013,BC
21,3.6e-4,2.2e-4,F,2013,BC
22,3.7e-4,2.2e-4,F,2013,BC
23,3.6e-4,2.1e-4,F,2013,BC
24,3.4e-4,2e-4,F,2013,BC
25,3.1e-4,2e-4,F,2013,BC
26,3.1e-4,1.9e-4,F,2013,BC
27,3.1e-4,1.9e-4,F,2013,BC
28,3.3e-4,2e-4,F,2013,BC
29,3.7e-4,2.1e-4,F,2013,BC
30,4.2e-4,2.2e-4,F,2013,BC
31,4.9e-4,2.4e-4,F,2013,BC
32,5.4e-4,2.6e-4,F,2013,BC
33,5.7e-4,2.7e-4,F,2013,BC
34,5.8e-4,2.7e-4,F,2013,BC
35,5.6e-4,2.7e-4,F,2013,BC
36,5.4e-4,2.7e-4,F,2013,BC
37,5.4e-4,2.6e-4,F,2013,BC
38,5.6e-4,2.7e-4,F,2013,BC
39,6e-4,2.8e-4,F,2013,BC
40,6.6e-4,2.9e-4,F,2013,BC
41,7.4e-4,3e-4,F,2013,BC
42,8.3e-4,3.1e-4,F,2013,BC
43,0.00093000000000000005,3.2e-4,F,2013,BC
44,0.00103,3.4e-4,F,2013,BC
45,0.00114,3.6e-4,F,2013,BC
46,0.00126,3.9e-4,F,2013,BC
47,0.00138,3.9e-4,F,2013,BC
48,0.00151,4e-4,F,2013,BC
49,0.00164,4.1e-4,F,2013,BC
50,0.00178,4.2e-4,F,2013,BC
51,0.00193,4.5e-4,F,2013,BC
52,0.00209,4.6e-4,F,2013,BC
53,0.00227,4.8e-4,F,2013,BC
54,0.00247,5.1e-4,F,2013,BC
55,0.00268,5.3e-4,F,2013,BC
56,0.00292,5.6e-4,F,2013,BC
57,0.00319,5.9e-4,F,2013,BC
58,0.00348,6.2e-4,F,2013,BC
59,0.00381,6.6e-4,F,2013,BC
60,0.00417,7.1e-4,F,2013,BC
61,0.00457,7.6e-4,F,2013,BC
62,0.00501,8e-4,F,2013,BC
63,0.0055,8.4e-4,F,2013,BC
64,0.00605,9e-4,F,2013,BC
65,0.00666,9.4e-4,F,2013,BC
66,0.00734,9.9e-4,F,2013,BC
67,0.0081,0.00115,F,2013,BC
68,0.00895,0.00125,F,2013,BC
69,0.0099,0.00132,F,2013,BC
70,0.01096,0.00142,F,2013,BC
71,0.01215,0.00157,F,2013,BC
72,0.01348,0.00167,F,2013,BC
73,0.01498,0.00184,F,2013,BC
74,0.01667,0.002,F,2013,BC
75,0.01857,0.00214,F,2013,BC
76,0.0207,0.00231,F,2013,BC
77,0.02311,0.0025,F,2013,BC
78,0.02583,0.00271,F,2013,BC
79,0.02891,0.00295,F,2013,BC
80,0.03239,0.00313,F,2013,BC
81,0.03633,0.0034,F,2013,BC
82,0.0408,0.00364,F,2013,BC
83,0.04587,0.00397,F,2013,BC
84,0.05163,0.00436,F,2013,BC
85,0.05818,0.00477,F,2013,BC
86,0.06564,0.00524,F,2013,BC
87,0.07414,0.00579,F,2013,BC
88,0.08385,0.00639,F,2013,BC
89,0.09493,0.00713,F,2013,BC
90,0.1076,0.00808,F,2013,BC
91,0.12174,0.00903,F,2013,BC
92,0.13706,0.01038,F,2013,BC
93,0.15355,0.01148,F,2013,BC
94,0.17118,0.01447,F,2013,BC
95,0.1886,0.01718,F,2013,BC
96,0.2079,0.0214,F,2013,BC
97,0.22822,0.02472,F,2013,BC
98,0.24945,0.02971,F,2013,BC
99,0.27144,0.0343,F,2013,BC
100,0.29399,0.04256,F,2013,BC
101,0.31692,0.05478,F,2013,BC
102,0.34,0.07423,F,2013,BC
103,0.36302,0.10201,F,2013,BC
104,0.38576,0.1153,F,2013,BC
105,0.40801,0.16229,F,2013,BC
106,0.42958,0.20729,F,2013,BC
107,0.4503,0.3372,F,2013,BC
108,0.47005,0.40969,F,2013,BC
109,0.4887,0.43187,F,2013,BC
110,1,0,F,2013,BC
0,0.00472,8.9e-4,M,2014,BC
1,1.4e-4,1.5e-4,M,2014,BC
2,1.3e-4,1.5e-4,M,2014,BC
3,1.2e-4,1.4e-4,M,2014,BC
4,1e-4,1.3e-4,M,2014,BC
5,9e-5,1.2e-4,M,2014,BC
6,8e-5,1.2e-4,M,2014,BC
7,7e-5,1.1e-4,M,2014,BC
8,6e-5,1e-4,M,2014,BC
9,5e-5,1e-4,M,2014,BC
10,5e-5,9e-5,M,2014,BC
11,5e-5,9e-5,M,2014,BC
12,6e-5,1e-4,M,2014,BC
13,9e-5,1.2e-4,M,2014,BC
14,1.4e-4,1.5e-4,M,2014,BC
15,2.5e-4,1.9e-4,M,2014,BC
16,4.2e-4,2.5e-4,M,2014,BC
17,5.7e-4,2.8e-4,M,2014,BC
18,6.2e-4,2.8e-4,M,2014,BC
19,6e-4,2.7e-4,M,2014,BC
20,5.9e-4,2.6e-4,M,2014,BC
21,5.9e-4,2.6e-4,M,2014,BC
22,6.1e-4,2.6e-4,M,2014,BC
23,6.4e-4,2.7e-4,M,2014,BC
24,6.8e-4,2.8e-4,M,2014,BC
25,7.3e-4,2.9e-4,M,2014,BC
26,7.8e-4,3e-4,M,2014,BC
27,8.3e-4,3.1e-4,M,2014,BC
28,8.8e-4,3.2e-4,M,2014,BC
29,9.2e-4,3.3e-4,M,2014,BC
30,9.7e-4,3.3e-4,M,2014,BC
31,0.001,3.4e-4,M,2014,BC
