year,proj_scenario,sex,age,VALUE
2036,SA,B,75,469.6
2036,SA,B,76,452.5
2036,SA,B,77,431.3
2036,SA,B,78,413.8
2036,SA,B,79,391.1
2036,SA,B,80,366.4
2036,SA,B,81,346.2
2036,SA,B,82,317.7
2036,SA,B,83,288
2036,SA,B,84,261.1
2036,SA,B,85,238.6
2036,SA,B,86,216
2036,SA,B,87,194.3
2036,SA,B,88,175.6
2036,SA,B,89,156.2
2036,SA,B,90,118.2
2036,SA,B,91,95.3
2036,SA,B,92,78.9
2036,SA,B,93,63.2
2036,SA,B,94,48.1
2036,SA,B,95,36.8
2036,SA,B,96,27
2036,SA,B,97,19.8
2036,SA,B,98,14
2036,SA,B,99,9.6
2036,SA,B,100,17.7
2036,SA,M,0,259.8
2036,SA,M,1,259
2036,SA,M,2,258.7
2036,SA,M,3,258.6
2036,SA,M,4,258.7
2036,SA,M,5,259.1
2036,SA,M,6,259.6
2036,SA,M,7,260
2036,SA,M,8,260.1
2036,SA,M,9,260
2036,SA,M,10,259.8
2036,SA,M,11,259.4
2036,SA,M,12,258.9
2036,SA,M,13,258.5
2036,SA,M,14,258.8
2036,SA,M,15,260.2
2036,SA,M,16,263.1
2036,SA,M,17,269.4
2036,SA,M,18,281.6
2036,SA,M,19,296.8
2036,SA,M,20,307.4
2036,SA,M,21,309.8
2036,SA,M,22,309.5
2036,SA,M,23,310.5
2036,SA,M,24,308.9
2036,SA,M,25,306.2
2036,SA,M,26,306.8
2036,SA,M,27,305.4
2036,SA,M,28,302.5
2036,SA,M,29,296.4
2036,SA,M,30,291.1
2036,SA,M,31,289.2
2036,SA,M,32,291
2036,SA,M,33,290.4
2036,SA,M,34,292.9
2036,SA,M,35,296.2
2036,SA,M,36,303.9
2036,SA,M,37,309.5
2036,SA,M,38,308.9
2036,SA,M,39,310.3
2036,SA,M,40,314.7
2036,SA,M,41,319.6
2036,SA,M,42,317.9
2036,SA,M,43,317.9
2036,SA,M,44,318.4
2036,SA,M,45,320.3
2036,SA,M,46,318.9
2036,SA,M,47,308.9
2036,SA,M,48,299.2
2036,SA,M,49,296.6
2036,SA,M,50,297.5
2036,SA,M,51,292.7
2036,SA,M,52,287.3
2036,SA,M,53,280.7
2036,SA,M,54,274.5
2036,SA,M,55,269.9
2036,SA,M,56,263
2036,SA,M,57,253
2036,SA,M,58,246.3
2036,SA,M,59,242.1
2036,SA,M,60,239
2036,SA,M,61,236
2036,SA,M,62,228.5
2036,SA,M,63,226.4
2036,SA,M,64,227.4
2036,SA,M,65,232.6
2036,SA,M,66,229.9
2036,SA,M,67,224.1
2036,SA,M,68,220
2036,SA,M,69,219.4
2036,SA,M,70,228
2036,SA,M,71,237.9
2036,SA,M,72,240.5
2036,SA,M,73,237
2036,SA,M,74,226.5
2036,SA,M,75,221.8
2036,SA,M,76,212.5
2036,SA,M,77,201.1
2036,SA,M,78,192.3
2036,SA,M,79,179.8
2036,SA,M,80,167.2
2036,SA,M,81,156.1
2036,SA,M,82,141.3
2036,SA,M,83,126.8
2036,SA,M,84,113.7
2036,SA,M,85,102.8
2036,SA,M,86,91.5
2036,SA,M,87,80.9
2036,SA,M,88,71.8
2036,SA,M,89,62.6
2036,SA,M,90,46.3
2036,SA,M,91,36.5
2036,SA,M,92,29.3
2036,SA,M,93,22.7
2036,SA,M,94,16.5
2036,SA,M,95,12
2036,SA,M,96,8.4
2036,SA,M,97,5.9
2036,SA,M,98,4
2036,SA,M,99,2.6
2036,SA,M,100,4
2036,SA,F,0,247.6
2036,SA,F,1,246.8
2036,SA,F,2,246.5
2036,SA,F,3,246.4
2036,SA,F,4,246.4
2036,SA,F,5,246.7
2036,SA,F,6,247
2036,SA,F,7,247.2
2036,SA,F,8,247.3
2036,SA,F,9,247.2
2036,SA,F,10,246.8
2036,SA,F,11,246.3
2036,SA,F,12,245.7
2036,SA,F,13,245.2
2036,SA,F,14,245.5
2036,SA,F,15,247.1
2036,SA,F,16,250.2
2036,SA,F,17,255.9
2036,SA,F,18,265
2036,SA,F,19,276.1
2036,SA,F,20,284.7
2036,SA,F,21,286.4
2036,SA,F,22,287.9
2036,SA,F,23,289.1
2036,SA,F,24,291.1
2036,SA,F,25,291.2
2036,SA,F,26,295.6
2036,SA,F,27,296.9
2036,SA,F,28,297.9
2036,SA,F,29,294
2036,SA,F,30,290.8
2036,SA,F,31,289.6
2036,SA,F,32,292.8
2036,SA,F,33,292
2036,SA,F,34,294.2
2036,SA,F,35,296.7
2036,SA,F,36,303.2
2036,SA,F,37,306.3
2036,SA,F,38,306.1
2036,SA,F,39,305.3
2036,SA,F,40,310.9
2036,SA,F,41,312.3
2036,SA,F,42,310.7
2036,SA,F,43,311.6
2036,SA,F,44,313.3
2036,SA,F,45,314.3
2036,SA,F,46,313.5
2036,SA,F,47,304.3
2036,SA,F,48,297.6
2036,SA,F,49,295.5
2036,SA,F,50,295.5
2036,SA,F,51,292.5
2036,SA,F,52,288.9
2036,SA,F,53,284.8
2036,SA,F,54,280.7
2036,SA,F,55,276.8
2036,SA,F,56,271.4
2036,SA,F,57,263.9
2036,SA,F,58,256.7
2036,SA,F,59,254.1
2036,SA,F,60,251.2
2036,SA,F,61,248.2
2036,SA,F,62,242.4
2036,SA,F,63,239.3
2036,SA,F,64,240.5
2036,SA,F,65,246.7
2036,SA,F,66,244.6
2036,SA,F,67,240.7
2036,SA,F,68,236.9
2036,SA,F,69,236.8
2036,SA,F,70,245.3
2036,SA,F,71,257.5
2036,SA,F,72,261.2
2036,SA,F,73,259.3
2036,SA,F,74,250.3
2036,SA,F,75,247.9
2036,SA,F,76,240
2036,SA,F,77,230.2
2036,SA,F,78,221.5
2036,SA,F,79,211.3
2036,SA,F,80,199.3
2036,SA,F,81,190.1
2036,SA,F,82,176.4
2036,SA,F,83,161.2
2036,SA,F,84,147.3
2036,SA,F,85,135.8
2036,SA,F,86,124.5
2036,SA,F,87,113.4
2036,SA,F,88,103.9
2036,SA,F,89,93.7
2036,SA,F,90,71.9
2036,SA,F,91,58.9
2036,SA,F,92,49.6
2036,SA,F,93,40.5
2036,SA,F,94,31.6
2036,SA,F,95,24.7
2036,SA,F,96,18.5
2036,SA,F,97,13.9
2036,SA,F,98,10.1
2036,SA,F,99,7.1
2036,SA,F,100,13.7
2036,FA,B,0,358.2
2036,FA,B,1,360.2
2036,FA,B,2,362.8
2036,FA,B,3,365.8
2036,FA,B,4,369.3
2036,FA,B,5,373.2
2036,FA,B,6,377.5
2036,FA,B,7,381.8
2036,FA,B,8,386.2
2036,FA,B,9,390.5
2036,FA,B,10,394.9
2036,FA,B,11,399.3
2036,FA,B,12,404
2036,FA,B,13,409.4
2036,FA,B,14,416.3
2036,FA,B,15,425.6
2036,FA,B,16,438.3
2036,FA,B,17,457.9
2036,FA,B,18,489.5
2036,FA,B,19,505.9
2036,FA,B,20,519.3
2036,FA,B,21,523
2036,FA,B,22,524.6
2036,FA,B,23,526.8
2036,FA,B,24,527.3
2036,FA,B,25,525.1
2036,FA,B,26,530.3
2036,FA,B,27,530.2
2036,FA,B,28,528.4
2036,FA,B,29,518
2036,FA,B,30,508.5
2036,FA,B,31,504.2
2036,FA,B,32,508
2036,FA,B,33,505.5
2036,FA,B,34,509.2
2036,FA,B,35,514.4
2036,FA,B,36,528.6
2036,FA,B,37,537.8
2036,FA,B,38,538.3
2036,FA,B,39,540.5
2036,FA,B,40,552.5
2036,FA,B,41,561.2
2036,FA,B,42,561
2036,FA,B,43,565.1
2036,FA,B,44,570.9
2036,FA,B,45,577.5
2036,FA,B,46,579.3
2036,FA,B,47,564.3
2036,FA,B,48,551.9
2036,FA,B,49,551
2036,FA,B,50,555.5
2036,FA,B,51,551.2
2036,FA,B,52,545.3
2036,FA,B,53,537.8
2036,FA,B,54,530.4
2036,FA,B,55,524.6
2036,FA,B,56,515
2036,FA,B,57,499.9
2036,FA,B,58,488.2
2036,FA,B,59,483.3
2036,FA,B,60,479.3
2036,FA,B,61,475
2036,FA,B,62,463.2
2036,FA,B,63,459.6
2036,FA,B,64,463.4
2036,FA,B,65,476.6
2036,FA,B,66,473.3
2036,FA,B,67,465.1
2036,FA,B,68,458.7
2036,FA,B,69,459.6
2036,FA,B,70,479.1
2036,FA,B,71,504
2036,FA,B,72,512.7
2036,FA,B,73,509.7
2036,FA,B,74,491.8
2036,FA,B,75,487
2036,FA,B,76,471.7
2036,FA,B,77,452.3
2036,FA,B,78,436.7
2036,FA,B,79,415.5
2036,FA,B,80,392.1
2036,FA,B,81,373.4
2036,FA,B,82,345.4
2036,FA,B,83,315.8
2036,FA,B,84,288.9
2036,FA,B,85,266.5
2036,FA,B,86,243.7
2036,FA,B,87,221.4
2036,FA,B,88,202.2
2036,FA,B,89,181.6
2036,FA,B,90,138.7
2036,FA,B,91,112.9
2036,FA,B,92,94.4
2036,FA,B,93,76.3
2036,FA,B,94,58.7
2036,FA,B,95,45.3
2036,FA,B,96,33.5
2036,FA,B,97,24.8
2036,FA,B,98,17.7
2036,FA,B,99,12.3
2036,FA,B,100,23
2036,FA,M,0,183.4
2036,FA,M,1,184.4
2036,FA,M,2,185.8
2036,FA,M,3,187.3
2036,FA,M,4,189.1
2036,FA,M,5,191.2
2036,FA,M,6,193.4
2036,FA,M,7,195.7
2036,FA,M,8,198
2036,FA,M,9,200.2
2036,FA,M,10,202.5
2036,FA,M,11,204.8
2036,FA,M,12,207.2
2036,FA,M,13,210
2036,FA,M,14,213.5
2036,FA,M,15,218.2
2036,FA,M,16,224.6
2036,FA,M,17,234.7
2036,FA,M,18,251.8
2036,FA,M,19,261.3
2036,FA,M,20,268.5
2036,FA,M,21,270.5
2036,FA,M,22,270.5
2036,FA,M,23,271.7
2036,FA,M,24,270.4
2036,FA,M,25,268.3
2036,FA,M,26,269.6
2036,FA,M,27,268.8
2036,FA,M,28,266.5
2036,FA,M,29,260.5
2036,FA,M,30,255.1
2036,FA,M,31,252.8
2036,FA,M,32,254.1
2036,FA,M,33,252.9
2036,FA,M,34,254.9
2036,FA,M,35,257.8
2036,FA,M,36,265.4
2036,FA,M,37,271.1
2036,FA,M,38,271
2036,FA,M,39,272.9
2036,FA,M,40,278.2
2036,FA,M,41,284.1
2036,FA,M,42,283.7
2036,FA,M,43,285.2
2036,FA,M,44,287.4
2036,FA,M,45,291
2036,FA,M,46,291.4
2036,FA,M,47,283.4
2036,FA,M,48,275.7
2036,FA,M,49,275
2036,FA,M,50,277.6
2036,FA,M,51,274.6
2036,FA,M,52,270.8
2036,FA,M,53,265.8
2036,FA,M,54,261.2
2036,FA,M,55,258.1
2036,FA,M,56,252.6
2036,FA,M,57,244
2036,FA,M,58,238.5
2036,FA,M,59,235.4
2036,FA,M,60,233.5
2036,FA,M,61,231.5
2036,FA,M,62,224.9
2036,FA,M,63,223.8
2036,FA,M,64,225.7
2036,FA,M,65,231.9
2036,FA,M,66,230.1
2036,FA,M,67,225.2
2036,FA,M,68,221.9
2036,FA,M,69,222.2
2036,FA,M,70,232.2
2036,FA,M,71,243.6
2036,FA,M,72,247.5
2036,FA,M,73,245.2
2036,FA,M,74,235.5
2036,FA,M,75,232
2036,FA,M,76,223.6
2036,FA,M,77,213
2036,FA,M,78,205.2
2036,FA,M,79,193.2
2036,FA,M,80,181.2
2036,FA,M,81,170.6
2036,FA,M,82,155.8
2036,FA,M,83,141.3
2036,FA,M,84,128
2036,FA,M,85,116.8
2036,FA,M,86,105.2
2036,FA,M,87,94
2036,FA,M,88,84.4
2036,FA,M,89,74.3
2036,FA,M,90,55.6
2036,FA,M,91,44.2
2036,FA,M,92,35.9
2036,FA,M,93,28.1
2036,FA,M,94,20.7
2036,FA,M,95,15.2
2036,FA,M,96,10.7
2036,FA,M,97,7.6
2036,FA,M,98,5.1
2036,FA,M,99,3.3
2036,FA,M,100,5.3
2036,FA,F,0,174.8
2036,FA,F,1,175.7
2036,FA,F,2,177
2036,FA,F,3,178.5
2036,FA,F,4,180.1
2036,FA,F,5,182
2036,FA,F,6,184
2036,FA,F,7,186.1
2036,FA,F,8,188.2
2036,FA,F,9,190.3
2036,FA,F,10,192.4
2036,FA,F,11,194.5
2036,FA,F,12,196.8
2036,FA,F,13,199.4
2036,FA,F,14,202.7
2036,FA,F,15,207.4
2036,FA,F,16,213.7
2036,FA,F,17,223.1
2036,FA,F,18,237.7
2036,FA,F,19,244.6
2036,FA,F,20,250.8
2036,FA,F,21,252.5
2036,FA,F,22,254.1
2036,FA,F,23,255.2
2036,FA,F,24,256.9
2036,FA,F,25,256.7
2036,FA,F,26,260.7
2036,FA,F,27,261.4
2036,FA,F,28,262
2036,FA,F,29,257.4
2036,FA,F,30,253.5
2036,FA,F,31,251.4
2036,FA,F,32,253.9
2036,FA,F,33,252.6
2036,FA,F,34,254.4
2036,FA,F,35,256.6
2036,FA,F,36,263.2
2036,FA,F,37,266.7
2036,FA,F,38,267.3
2036,FA,F,39,267.5
2036,FA,F,40,274.3
2036,FA,F,41,277.1
2036,FA,F,42,277.2
2036,FA,F,43,279.9
2036,FA,F,44,283.5
2036,FA,F,45,286.6
2036,FA,F,46,287.9
2036,FA,F,47,280.9
2036,FA,F,48,276.2
2036,FA,F,49,276
2036,FA,F,50,277.9
2036,FA,F,51,276.6
2036,FA,F,52,274.5
2036,FA,F,53,272
2036,FA,F,54,269.2
2036,FA,F,55,266.6
2036,FA,F,56,262.4
2036,FA,F,57,255.9
2036,FA,F,58,249.7
2036,FA,F,59,247.9
2036,FA,F,60,245.8
2036,FA,F,61,243.6
2036,FA,F,62,238.3
2036,FA,F,63,235.9
2036,FA,F,64,237.7
2036,FA,F,65,244.7
2036,FA,F,66,243.2
2036,FA,F,67,239.9
2036,FA,F,68,236.8
2036,FA,F,69,237.4
2036,FA,F,70,246.9
2036,FA,F,71,260.4
2036,FA,F,72,265.3
2036,FA,F,73,264.5
2036,FA,F,74,256.3
2036,FA,F,75,255
2036,FA,F,76,248.2
2036,FA,F,77,239.3
2036,FA,F,78,231.6
2036,FA,F,79,222.3
2036,FA,F,80,210.9
2036,FA,F,81,202.8
2036,FA,F,82,189.5
2036,FA,F,83,174.5
2036,FA,F,84,160.9
2036,FA,F,85,149.7
2036,FA,F,86,138.5
2036,FA,F,87,127.4
2036,FA,F,88,117.8
2036,FA,F,89,107.3
2036,FA,F,90,83.1
2036,FA,F,91,68.7
2036,FA,F,92,58.5
2036,FA,F,93,48.3
2036,FA,F,94,38
2036,FA,F,95,30.1
2036,FA,F,96,22.8
2036,FA,F,97,17.2
2036,FA,F,98,12.6
2036,FA,F,99,8.9
2036,FA,F,100,17.7
2037,LG,B,0,358.5
2037,LG,B,1,360.1
2037,LG,B,2,362.4
2037,LG,B,3,365
2037,LG,B,4,368
2037,LG,B,5,371.7
2037,LG,B,6,375.6
2037,LG,B,7,379.7
2037,LG,B,8,383.9
2037,LG,B,9,388.1
2037,LG,B,10,392.3
2037,LG,B,11,396.7
2037,LG,B,12,401.3
2037,LG,B,13,406.5
2037,LG,B,14,413.2
2037,LG,B,15,422.1
2037,LG,B,16,434
2037,LG,B,17,451.7
2037,LG,B,18,476.6
2037,LG,B,19,507.5
2037,LG,B,20,517.4
2037,LG,B,21,522.6
2037,LG,B,22,524.1
2037,LG,B,23,525.6
2037,LG,B,24,527.5
2037,LG,B,25,527.2
2037,LG,B,26,524.6
2037,LG,B,27,529.9
2037,LG,B,28,529.9
2037,LG,B,29,528.6
2037,LG,B,30,519
2037,LG,B,31,510
2037,LG,B,32,506.1
2037,LG,B,33,509.9
2037,LG,B,34,507.6
2037,LG,B,35,511.1
2037,LG,B,36,515.8
2037,LG,B,37,529.3
2037,LG,B,38,538.2
2037,LG,B,39,538.5
2037,LG,B,40,540.5
2037,LG,B,41,552.3
2037,LG,B,42,560.7
2037,LG,B,43,560.1
2037,LG,B,44,564
2037,LG,B,45,569.4
2037,LG,B,46,575.6
2037,LG,B,47,576.8
2037,LG,B,48,561.4
2037,LG,B,49,548.7
2037,LG,B,50,547.4
2037,LG,B,51,551.7
2037,LG,B,52,547.1
2037,LG,B,53,540.9
2037,LG,B,54,533
2037,LG,B,55,525.2
2037,LG,B,56,519
2037,LG,B,57,509
2037,LG,B,58,493.6
2037,LG,B,59,481.5
2037,LG,B,60,476.2
2037,LG,B,61,471.5
2037,LG,B,62,466.6
2037,LG,B,63,454.2
2037,LG,B,64,449.7
2037,LG,B,65,452.3
2037,LG,B,66,463.9
2037,LG,B,67,459.5
2037,LG,B,68,450.1
2037,LG,B,69,442.4
2037,LG,B,70,441.6
2037,LG,B,71,458.4
2037,LG,B,72,479.9
2037,LG,B,73,485.7
2037,LG,B,74,480.1
2037,LG,B,75,460.4
2037,LG,B,76,452.7
2037,LG,B,77,435.3
2037,LG,B,78,413.9
2037,LG,B,79,396
2037,LG,B,80,373
2037,LG,B,81,348.1
2037,LG,B,82,327.5
2037,LG,B,83,298.9
2037,LG,B,84,269.4
2037,LG,B,85,242.5
2037,LG,B,86,219.8
2037,LG,B,87,197.2
2037,LG,B,88,175.4
2037,LG,B,89,156.6
2037,LG,B,90,137.3
2037,LG,B,91,102.2
2037,LG,B,92,80.9
2037,LG,B,93,65.6
2037,LG,B,94,51.5
2037,LG,B,95,38.3
2037,LG,B,96,28.5
2037,LG,B,97,20.4
2037,LG,B,98,14.5
2037,LG,B,99,10
2037,LG,B,100,18
2037,LG,M,0,183.6
2037,LG,M,1,184.4
2037,LG,M,2,185.6
2037,LG,M,3,186.9
2037,LG,M,4,188.5
2037,LG,M,5,190.4
2037,LG,M,6,192.5
2037,LG,M,7,194.6
2037,LG,M,8,196.8
2037,LG,M,9,199
2037,LG,M,10,201.2
2037,LG,M,11,203.4
2037,LG,M,12,205.8
2037,LG,M,13,208.5
2037,LG,M,14,212
2037,LG,M,15,216.4
2037,LG,M,16,222.4
2037,LG,M,17,231.6
2037,LG,M,18,245
2037,LG,M,19,261.9
2037,LG,M,20,267.8
2037,LG,M,21,270.2
2037,LG,M,22,270.7
2037,LG,M,23,270.5
2037,LG,M,24,271.2
2037,LG,M,25,269.4
2037,LG,M,26,267.2
2037,LG,M,27,268.5
2037,LG,M,28,267.8
2037,LG,M,29,265.8
2037,LG,M,30,260.5
2037,LG,M,31,255.4
2037,LG,M,32,253.3
2037,LG,M,33,254.7
2037,LG,M,34,253.7
2037,LG,M,35,255.6
2037,LG,M,36,258.2
2037,LG,M,37,265.4
2037,LG,M,38,271
2037,LG,M,39,270.8
2037,LG,M,40,272.7
2037,LG,M,41,277.8
2037,LG,M,42,283.5
2037,LG,M,43,283
2037,LG,M,44,284.3
2037,LG,M,45,286.3
2037,LG,M,46,289.7
2037,LG,M,47,289.8
2037,LG,M,48,281.6
2037,LG,M,49,273.7
2037,LG,M,50,272.8
2037,LG,M,51,275.3
2037,LG,M,52,272.1
2037,LG,M,53,268.1
2037,LG,M,54,262.9
2037,LG,M,55,258.1
2037,LG,M,56,254.7
2037,LG,M,57,249
2037,LG,M,58,240.2
2037,LG,M,59,234.6
2037,LG,M,60,231.2
2037,LG,M,61,228.9
2037,LG,M,62,226.5
2037,LG,M,63,219.6
2037,LG,M,64,217.9
2037,LG,M,65,219.1
2037,LG,M,66,224.5
2037,LG,M,67,222.1
2037,LG,M,68,216.5
2037,LG,M,69,212.5
2037,LG,M,70,211.9
2037,LG,M,71,220.2
2037,LG,M,72,229.8
2037,LG,M,73,232
2037,LG,M,74,228.4
2037,LG,M,75,217.8
2037,LG,M,76,212.8
2037,LG,M,77,203.3
2037,LG,M,78,191.8
2037,LG,M,79,182.8
2037,LG,M,80,170.1
2037,LG,M,81,157.4
2037,LG,M,82,146.2
2037,LG,M,83,131.5
2037,LG,M,84,117.2
2037,LG,M,85,104.2
2037,LG,M,86,93.3
2037,LG,M,87,82.1
2037,LG,M,88,71.7
2037,LG,M,89,62.7
2037,LG,M,90,53.7
2037,LG,M,91,39
2037,LG,M,92,30.1
2037,LG,M,93,23.6
2037,LG,M,94,17.8
2037,LG,M,95,12.6
2037,LG,M,96,8.9
2037,LG,M,97,6.1
2037,LG,M,98,4.1
2037,LG,M,99,2.7
2037,LG,M,100,4.1
2037,LG,F,0,174.9
2037,LG,F,1,175.7
2037,LG,F,2,176.8
2037,LG,F,3,178.1
2037,LG,F,4,179.5
2037,LG,F,5,181.2
2037,LG,F,6,183.1
2037,LG,F,7,185.1
2037,LG,F,8,187.1
2037,LG,F,9,189.1
2037,LG,F,10,191.1
2037,LG,F,11,193.2
2037,LG,F,12,195.5
2037,LG,F,13,198
2037,LG,F,14,201.2
2037,LG,F,15,205.7
2037,LG,F,16,211.6
2037,LG,F,17,220.1
2037,LG,F,18,231.6
2037,LG,F,19,245.6
2037,LG,F,20,249.6
2037,LG,F,21,252.3
2037,LG,F,22,253.4
2037,LG,F,23,255.1
2037,LG,F,24,256.3
2037,LG,F,25,257.8
2037,LG,F,26,257.5
2037,LG,F,27,261.4
2037,LG,F,28,262.1
2037,LG,F,29,262.8
2037,LG,F,30,258.5
2037,LG,F,31,254.7
2037,LG,F,32,252.7
2037,LG,F,33,255.2
2037,LG,F,34,253.9
2037,LG,F,35,255.5
2037,LG,F,36,257.5
2037,LG,F,37,263.9
2037,LG,F,38,267.2
2037,LG,F,39,267.7
2037,LG,F,40,267.8
2037,LG,F,41,274.5
2037,LG,F,42,277.1
2037,LG,F,43,277.2
2037,LG,F,44,279.6
2037,LG,F,45,283.1
2037,LG,F,46,285.9
2037,LG,F,47,287
2037,LG,F,48,279.8
2037,LG,F,49,275
2037,LG,F,50,274.6
2037,LG,F,51,276.4
2037,LG,F,52,275
2037,LG,F,53,272.8
2037,LG,F,54,270
2037,LG,F,55,267.1
2037,LG,F,56,264.3
2037,LG,F,57,260
2037,LG,F,58,253.4
2037,LG,F,59,247
2037,LG,F,60,245
2037,LG,F,61,242.6
2037,LG,F,62,240.1
2037,LG,F,63,234.6
2037,LG,F,64,231.8
2037,LG,F,65,233.1
2037,LG,F,66,239.4
2037,LG,F,67,237.4
2037,LG,F,68,233.6
2037,LG,F,69,229.9
2037,LG,F,70,229.8
2037,LG,F,71,238.1
2037,LG,F,72,250.2
2037,LG,F,73,253.7
2037,LG,F,74,251.7
2037,LG,F,75,242.6
2037,LG,F,76,240
2037,LG,F,77,232
2037,LG,F,78,222.1
2037,LG,F,79,213.2
2037,LG,F,80,202.9
2037,LG,F,81,190.7
2037,LG,F,82,181.3
2037,LG,F,83,167.5
2037,LG,F,84,152.2
2037,LG,F,85,138.2
2037,LG,F,86,126.5
2037,LG,F,87,115.1
2037,LG,F,88,103.7
2037,LG,F,89,93.9
2037,LG,F,90,83.6
2037,LG,F,91,63.2
2037,LG,F,92,50.8
2037,LG,F,93,42
2037,LG,F,94,33.6
2037,LG,F,95,25.6
2037,LG,F,96,19.6
2037,LG,F,97,14.3
2037,LG,F,98,10.4
2037,LG,F,99,7.4
2037,LG,F,100,13.9
2037,M1,B,0,429.8
2037,M1,B,1,430.1
2037,M1,B,2,431.1
2037,M1,B,3,432.4
2037,M1,B,4,434.2
2037,M1,B,5,436.6
2037,M1,B,6,439.2
2037,M1,B,7,441.8
2037,M1,B,8,444.3
2037,M1,B,9,446.7
2037,M1,B,10,448.9
2037,M1,B,11,451
2037,M1,B,12,453.2
2037,M1,B,13,455.9
2037,M1,B,14,459.9
2037,M1,B,15,466.3
2037,M1,B,16,475.6
2037,M1,B,17,491
2037,M1,B,18,512.9
2037,M1,B,19,537.7
2037,M1,B,20,549.7
2037,M1,B,21,555
2037,M1,B,22,556.3
2037,M1,B,23,557.8
2037,M1,B,24,559.7
2037,M1,B,25,559.5
2037,M1,B,26,557.2
2037,M1,B,27,562.8
2037,M1,B,28,563.3
2037,M1,B,29,562.8
2037,M1,B,30,554
2037,M1,B,31,545.9
2037,M1,B,32,542.8
2037,M1,B,33,547.6
2037,M1,B,34,546.1
2037,M1,B,35,550.2
2037,M1,B,36,555.2
2037,M1,B,37,568.9
2037,M1,B,38,577.8
2037,M1,B,39,577.7
2037,M1,B,40,579.2
2037,M1,B,41,590.2
2037,M1,B,42,597.7
2037,M1,B,43,595.9
2037,M1,B,44,598.3
2037,M1,B,45,602.1
2037,M1,B,46,606.6
2037,M1,B,47,606.1
2037,M1,B,48,588.7
2037,M1,B,49,574.2
2037,M1,B,50,571.2
2037,M1,B,51,574
2037,M1,B,52,568
2037,M1,B,53,560.4
2037,M1,B,54,551.2
2037,M1,B,55,542.3
2037,M1,B,56,535.1
2037,M1,B,57,524.2
2037,M1,B,58,507.9
2037,M1,B,59,495.1
2037,M1,B,60,489.3
2037,M1,B,61,484.2
2037,M1,B,62,479
2037,M1,B,63,466.3
2037,M1,B,64,461.8
2037,M1,B,65,464.5
2037,M1,B,66,476.5
2037,M1,B,67,472.3
2037,M1,B,68,463.1
2037,M1,B,69,455.6
2037,M1,B,70,455.4
2037,M1,B,71,473.1
2037,M1,B,72,495.9
2037,M1,B,73,502.8
2037,M1,B,74,498
2037,M1,B,75,478.7
2037,M1,B,76,471.9
2037,M1,B,77,455
2037,M1,B,78,434
2037,M1,B,79,416.6
2037,M1,B,80,393.9
2037,M1,B,81,369
2037,M1,B,82,348.6
2037,M1,B,83,319.7
2037,M1,B,84,289.4
2037,M1,B,85,261.8
2037,M1,B,86,238.6
2037,M1,B,87,215.2
2037,M1,B,88,192.4
2037,M1,B,89,172.6
2037,M1,B,90,152
2037,M1,B,91,113.7
2037,M1,B,92,90.5
2037,M1,B,93,73.8
2037,M1,B,94,58.1
2037,M1,B,95,43.4
2037,M1,B,96,32.5
2037,M1,B,97,23.4
2037,M1,B,98,16.7
2037,M1,B,99,11.6
2037,M1,B,100,21
2037,M1,M,0,220.1
2037,M1,M,1,220.2
2037,M1,M,2,220.8
2037,M1,M,3,221.5
2037,M1,M,4,222.4
2037,M1,M,5,223.7
2037,M1,M,6,225.1
2037,M1,M,7,226.5
2037,M1,M,8,227.8
2037,M1,M,9,229
2037,M1,M,10,230.2
2037,M1,M,11,231.3
2037,M1,M,12,232.5
2037,M1,M,13,233.9
2037,M1,M,14,236
2037,M1,M,15,239.1
2037,M1,M,16,243.8
2037,M1,M,17,251.8
2037,M1,M,18,263.9
2037,M1,M,19,277.9
2037,M1,M,20,285
2037,M1,M,21,287.6
2037,M1,M,22,288
2037,M1,M,23,287.7
2037,M1,M,24,288.2
2037,M1,M,25,286.3
2037,M1,M,26,283.9
2037,M1,M,27,285.2
2037,M1,M,28,284.5
2037,M1,M,29,282.7
2037,M1,M,30,277.6
2037,M1,M,31,272.9
2037,M1,M,32,271.3
2037,M1,M,33,273.1
2037,M1,M,34,272.4
2037,M1,M,35,274.7
2037,M1,M,36,277.5
2037,M1,M,37,284.9
2037,M1,M,38,290.5
2037,M1,M,39,290.2
2037,M1,M,40,291.9
2037,M1,M,41,296.8
2037,M1,M,42,302.2
2037,M1,M,43,301.1
2037,M1,M,44,301.8
2037,M1,M,45,303.1
2037,M1,M,46,305.7
2037,M1,M,47,305.1
2037,M1,M,48,295.9
2037,M1,M,49,287.2
2037,M1,M,50,285.4
2037,M1,M,51,287.3
2037,M1,M,52,283.4
2037,M1,M,53,278.7
2037,M1,M,54,272.8
2037,M1,M,55,267.4
2037,M1,M,56,263.4
2037,M1,M,57,257.3
2037,M1,M,58,248
2037,M1,M,59,242
2037,M1,M,60,238.3
2037,M1,M,61,235.8
2037,M1,M,62,233.2
2037,M1,M,63,226.2
2037,M1,M,64,224.5
2037,M1,M,65,225.8
2037,M1,M,66,231.4
2037,M1,M,67,229.1
2037,M1,M,68,223.6
2037,M1,M,69,219.8
2037,M1,M,70,219.5
2037,M1,M,71,228.5
2037,M1,M,72,238.8
2037,M1,M,73,241.7
2037,M1,M,74,238.5
2037,M1,M,75,228.2
2037,M1,M,76,223.7
2037,M1,M,77,214.5
